pool,pool_size,theta,arm,draws,tau,fit_slope,seed,step,mean_se,n_active
full,204,0.0,random,500,0.5,group,2026,75,0.5985500891546881,500
full,204,0.0,random,500,0.5,group,2026,76,0.5962162932443866,500
full,204,0.0,random,500,0.5,group,2026,77,0.5936370038170569,500
full,204,0.0,random,500,0.5,group,2026,78,0.5912548201141427,500
full,204,0.0,random,500,0.5,group,2026,79,0.5886936725580632,500
full,204,0.0,random,500,0.5,group,2026,80,0.5861780643917969,500
full,204,0.0,random,500,0.5,group,2026,81,0.5839897061415985,500
full,204,0.0,random,500,0.5,group,2026,82,0.5815948587817613,500
full,204,0.0,random,500,0.5,group,2026,83,0.5793562504988686,500
full,204,0.0,random,500,0.5,group,2026,84,0.5769976211683835,500
full,204,0.0,random,500,0.5,group,2026,85,0.5747099429437581,500
full,204,0.0,random,500,0.5,group,2026,86,0.5726663487766057,500
full,204,0.0,random,500,0.5,group,2026,87,0.5703840307938252,500
full,204,0.0,random,500,0.5,group,2026,88,0.5682921623648219,500
full,204,0.0,random,500,0.5,group,2026,89,0.5660779584857893,500
full,204,0.0,random,500,0.5,group,2026,90,0.5638957460391287,500
full,204,0.0,random,500,0.5,group,2026,91,0.5617646667603579,500
full,204,0.0,random,500,0.5,group,2026,92,0.5597236252365554,500
full,204,0.0,random,500,0.5,group,2026,93,0.5574092827587008,500
full,204,0.0,random,500,0.5,group,2026,94,0.5554327762343908,500
full,204,0.0,random,500,0.5,group,2026,95,0.5535863374237134,500
full,204,0.0,random,500,0.5,group,2026,96,0.5514569938442387,500
full,204,0.0,random,500,0.5,group,2026,97,0.5495145194009897,500
full,204,0.0,random,500,0.5,group,2026,98,0.5476309833195616,500
full,204,0.0,random,500,0.5,group,2026,99,0.5456290087946225,500
full,204,0.0,random,500,0.5,group,2026,100,0.5436689984037099,500
full,204,0.0,random,500,0.5,group,2026,101,0.5418060182008457,500
full,204,0.0,random,500,0.5,group,2026,102,0.539870420617039,500
full,204,0.5,adaptive,500,0.5,group,2026,1,0.9706355971142062,500
full,204,0.5,adaptive,500,0.5,group,2026,2,0.9442911607613849,500
full,204,0.5,adaptive,500,0.5,group,2026,3,0.9203205766059402,500
full,204,0.5,adaptive,500,0.5,group,2026,4,0.8985541927462262,500
full,204,0.5,adaptive,500,0.5,group,2026,5,0.8784817939382967,500
full,204,0.5,adaptive,500,0.5,group,2026,6,0.8599269337040097,500
full,204,0.5,adaptive,500,0.5,group,2026,7,0.8425624635275114,500
full,204,0.5,adaptive,500,0.5,group,2026,8,0.8263930742267012,500
full,204,0.5,adaptive,500,0.5,group,2026,9,0.811315312238458,500
full,204,0.5,adaptive,500,0.5,group,2026,10,0.7971832760923604,500
full,204,0.5,adaptive,500,0.5,group,2026,11,0.7840104333509602,500
full,204,0.5,adaptive,500,0.5,group,2026,12,0.7715014580201216,500
full,204,0.5,adaptive,500,0.5,group,2026,13,0.7600499280694247,500
full,204,0.5,adaptive,500,0.5,group,2026,14,0.7490897532697399,500
full,204,0.5,adaptive,500,0.5,group,2026,15,0.7385855861283767,500
full,204,0.5,adaptive,500,0.5,group,2026,16,0.728779567520502,500
full,204,0.5,adaptive,500,0.5,group,2026,17,0.7195309191323215,500
full,204,0.5,adaptive,500,0.5,group,2026,18,0.7108608417024807,500
full,204,0.5,adaptive,500,0.5,group,2026,19,0.7026004143711291,500
full,204,0.5,adaptive,500,0.5,group,2026,20,0.6946331581014779,500
full,204,0.5,adaptive,500,0.5,group,2026,21,0.6870301831814963,500
full,204,0.5,adaptive,500,0.5,group,2026,22,0.6797732222504063,500
full,204,0.5,adaptive,500,0.5,group,2026,23,0.6725255147264254,500
full,204,0.5,adaptive,500,0.5,group,2026,24,0.6656556084315425,500
full,204,0.5,adaptive,500,0.5,group,2026,25,0.6592080689176887,500
full,204,0.5,adaptive,500,0.5,group,2026,26,0.6530701798423907,500
full,204,0.5,adaptive,500,0.5,group,2026,27,0.6470402103823738,500
full,204,0.5,adaptive,500,0.5,group,2026,28,0.6412517934226137,500
full,204,0.5,adaptive,500,0.5,group,2026,29,0.6355261731650901,500
full,204,0.5,adaptive,500,0.5,group,2026,30,0.6302047945050722,500
full,204,0.5,adaptive,500,0.5,group,2026,31,0.6251627045022842,500
full,204,0.5,adaptive,500,0.5,group,2026,32,0.6201238316662202,500
full,204,0.5,adaptive,500,0.5,group,2026,33,0.6151859570146777,500
full,204,0.5,adaptive,500,0.5,group,2026,34,0.6104483376507644,500
full,204,0.5,adaptive,500,0.5,group,2026,35,0.6059297294458195,500
full,204,0.5,adaptive,500,0.5,group,2026,36,0.6016057489861492,500
full,204,0.5,adaptive,500,0.5,group,2026,37,0.5972627180784595,500
full,204,0.5,adaptive,500,0.5,group,2026,38,0.5930994686038771,500
full,204,0.5,adaptive,500,0.5,group,2026,39,0.5889403692981595,500
full,204,0.5,adaptive,500,0.5,group,2026,40,0.585171168090701,500
full,204,0.5,adaptive,500,0.5,group,2026,41,0.5814816972162612,500
full,204,0.5,adaptive,500,0.5,group,2026,42,0.5779217943334546,500
full,204,0.5,adaptive,500,0.5,group,2026,43,0.5744277290590619,500
full,204,0.5,adaptive,500,0.5,group,2026,44,0.5708617211974046,500
full,204,0.5,adaptive,500,0.5,group,2026,45,0.5674076205349288,500
full,204,0.5,adaptive,500,0.5,group,2026,46,0.5641123928171411,500
full,204,0.5,adaptive,500,0.5,group,2026,47,0.5609188908198182,500
full,204,0.5,adaptive,500,0.5,group,2026,48,0.5577619908364079,500
full,204,0.5,adaptive,500,0.5,group,2026,49,0.5546732687169204,500
full,204,0.5,adaptive,500,0.5,group,2026,50,0.5516660683571223,500
full,204,0.5,adaptive,500,0.5,group,2026,51,0.5486816768402396,500
full,204,0.5,adaptive,500,0.5,group,2026,52,0.5459013271803232,500
full,204,0.5,adaptive,500,0.5,group,2026,53,0.5432210935479034,500
full,204,0.5,adaptive,500,0.5,group,2026,54,0.5404872914746093,500
full,204,0.5,adaptive,500,0.5,group,2026,55,0.5377574149796495,500
full,204,0.5,adaptive,500,0.5,group,2026,56,0.5352729479246428,500
full,204,0.5,adaptive,500,0.5,group,2026,57,0.5326751968805098,500
full,204,0.5,adaptive,500,0.5,group,2026,58,0.5301347745515993,500
full,204,0.5,adaptive,500,0.5,group,2026,59,0.5276765004358862,500
full,204,0.5,adaptive,500,0.5,group,2026,60,0.5251356003980013,500
full,204,0.5,adaptive,500,0.5,group,2026,61,0.5228728941616132,500
full,204,0.5,adaptive,500,0.5,group,2026,62,0.5205695153748905,499
full,204,0.5,adaptive,500,0.5,group,2026,63,0.5183834893186378,498
full,204,0.5,adaptive,500,0.5,group,2026,64,0.5162092755671924,497
full,204,0.5,adaptive,500,0.5,group,2026,65,0.5144701625030307,493
full,204,0.5,adaptive,500,0.5,group,2026,66,0.512986773942383,484
full,204,0.5,adaptive,500,0.5,group,2026,67,0.5112111701275529,480
full,204,0.5,adaptive,500,0.5,group,2026,68,0.5103849309881285,466
full,204,0.5,adaptive,500,0.5,group,2026,69,0.509980458000338,449
full,204,0.5,adaptive,500,0.5,group,2026,70,0.5089365216492023,438
full,204,0.5,adaptive,500,0.5,group,2026,71,0.5080541803546224,428
full,204,0.5,adaptive,500,0.5,group,2026,72,0.5072434864443001,416
full,204,0.5,adaptive,500,0.5,group,2026,73,0.5063556764104605,406
full,204,0.5,adaptive,500,0.5,group,2026,74,0.5056194485161506,395
full,204,0.5,adaptive,500,0.5,group,2026,75,0.5048877030723038,386
full,204,0.5,adaptive,500,0.5,group,2026,76,0.5046642440279622,372
full,204,0.5,adaptive,500,0.5,group,2026,77,0.5035713604546913,365
full,204,0.5,adaptive,500,0.5,group,2026,78,0.5026260250026323,357
full,204,0.5,adaptive,500,0.5,group,2026,79,0.5020523089399206,347
full,204,0.5,adaptive,500,0.5,group,2026,80,0.5013908062874171,339
full,204,0.5,adaptive,500,0.5,group,2026,81,0.500328995046722,333
full,204,0.5,adaptive,500,0.5,group,2026,82,0.49940326586163125,327
full,204,0.5,adaptive,500,0.5,group,2026,83,0.49865195811879554,321
full,204,0.5,adaptive,500,0.5,group,2026,84,0.4984960861288478,309
full,204,0.5,adaptive,500,0.5,group,2026,85,0.49885309778362286,293
full,204,0.5,adaptive,500,0.5,group,2026,86,0.4983115025951162,287
full,204,0.5,adaptive,500,0.5,group,2026,87,0.4976735983664791,282
full,204,0.5,adaptive,500,0.5,group,2026,88,0.49799875633220014,269
full,204,0.5,adaptive,500,0.5,group,2026,89,0.4977428880617545,259
full,204,0.5,adaptive,500,0.5,group,2026,90,0.4971398545567555,255
full,204,0.5,adaptive,500,0.5,group,2026,91,0.49639495556027746,250
full,204,0.5,adaptive,500,0.5,group,2026,92,0.49577976016432157,245
full,204,0.5,adaptive,500,0.5,group,2026,93,0.49600451922048694,234
full,204,0.5,adaptive,500,0.5,group,2026,94,0.4958615655009533,227
full,204,0.5,adaptive,500,0.5,group,2026,95,0.4955340887350644,222
full,204,0.5,adaptive,500,0.5,group,2026,96,0.49515344093187214,216
full,204,0.5,adaptive,500,0.5,group,2026,97,0.4954413205259813,208
full,204,0.5,adaptive,500,0.5,group,2026,98,0.4955619383423144,201
full,204,0.5,adaptive,500,0.5,group,2026,99,0.49527527620938283,197
full,204,0.5,adaptive,500,0.5,group,2026,100,0.49491600591690055,193
full,204,0.5,adaptive,500,0.5,group,2026,101,0.4951002459457521,187
full,204,0.5,adaptive,500,0.5,group,2026,102,0.4947286611741063,185
full,204,0.5,random,500,0.5,group,2026,1,0.990045901613745,500
full,204,0.5,random,500,0.5,group,2026,2,0.979782803229303,500
full,204,0.5,random,500,0.5,group,2026,3,0.9706969216716111,500
full,204,0.5,random,500,0.5,group,2026,4,0.9610760826357373,500
full,204,0.5,random,500,0.5,group,2026,5,0.9522986822122786,500
full,204,0.5,random,500,0.5,group,2026,6,0.9433966766026716,500
full,204,0.5,random,500,0.5,group,2026,7,0.935400017858497,500
full,204,0.5,random,500,0.5,group,2026,8,0.927163163045587,500
full,204,0.5,random,500,0.5,group,2026,9,0.9197579048963628,500
full,204,0.5,random,500,0.5,group,2026,10,0.9119745623805037,500
full,204,0.5,random,500,0.5,group,2026,11,0.9043974008815315,500
full,204,0.5,random,500,0.5,group,2026,12,0.8972512791328934,500
full,204,0.5,random,500,0.5,group,2026,13,0.8902935530865793,500
full,204,0.5,random,500,0.5,group,2026,14,0.8833116071637518,500
full,204,0.5,random,500,0.5,group,2026,15,0.8762647940233348,500
full,204,0.5,random,500,0.5,group,2026,16,0.869750760859105,500
full,204,0.5,random,500,0.5,group,2026,17,0.8630817265941414,500
full,204,0.5,random,500,0.5,group,2026,18,0.8572897646061121,500
full,204,0.5,random,500,0.5,group,2026,19,0.8513607370520506,500
full,204,0.5,random,500,0.5,group,2026,20,0.8447466411956616,500
full,204,0.5,random,500,0.5,group,2026,21,0.8390425039188452,500
full,204,0.5,random,500,0.5,group,2026,22,0.8329717343390375,500
full,204,0.5,random,500,0.5,group,2026,23,0.827035663033232,500
full,204,0.5,random,500,0.5,group,2026,24,0.8213692347306201,500
full,204,0.5,random,500,0.5,group,2026,25,0.8159816349107084,500
full,204,0.5,random,500,0.5,group,2026,26,0.8108041525687937,500
full,204,0.5,random,500,0.5,group,2026,27,0.8053127432371193,500
full,204,0.5,random,500,0.5,group,2026,28,0.8002201852623725,500
full,204,0.5,random,500,0.5,group,2026,29,0.7948152558010776,500
full,204,0.5,random,500,0.5,group,2026,30,0.7898493786324169,500
full,204,0.5,random,500,0.5,group,2026,31,0.785020379683221,500
full,204,0.5,random,500,0.5,group,2026,32,0.7800925953804071,500
full,204,0.5,random,500,0.5,group,2026,33,0.7755964062422308,500
full,204,0.5,random,500,0.5,group,2026,34,0.770713948505682,500
full,204,0.5,random,500,0.5,group,2026,35,0.7663360786897202,500
full,204,0.5,random,500,0.5,group,2026,36,0.7618507194232725,500
full,204,0.5,random,500,0.5,group,2026,37,0.757291250873567,500
full,204,0.5,random,500,0.5,group,2026,38,0.7525920665891488,500
full,204,0.5,random,500,0.5,group,2026,39,0.7482924396981356,500
full,204,0.5,random,500,0.5,group,2026,40,0.7441846497965598,500
full,204,0.5,random,500,0.5,group,2026,41,0.7397199544093477,500
full,204,0.5,random,500,0.5,group,2026,42,0.7358068881436473,500
full,204,0.5,random,500,0.5,group,2026,43,0.732012805238864,500
full,204,0.5,random,500,0.5,group,2026,44,0.7281760887447547,500
full,204,0.5,random,500,0.5,group,2026,45,0.7246465429294587,500
full,204,0.5,random,500,0.5,group,2026,46,0.7209261785346864,500
full,204,0.5,random,500,0.5,group,2026,47,0.717327443558461,500
full,204,0.5,random,500,0.5,group,2026,48,0.7137047370348962,500
full,204,0.5,random,500,0.5,group,2026,49,0.7103743856066751,500
full,204,0.5,random,500,0.5,group,2026,50,0.7067637668830916,500
full,204,0.5,random,500,0.5,group,2026,51,0.7031489906314692,500
full,204,0.5,random,500,0.5,group,2026,52,0.6994857393333975,500
full,204,0.5,random,500,0.5,group,2026,53,0.6962037203391466,500
full,204,0.5,random,500,0.5,group,2026,54,0.6930229155171402,500
full,204,0.5,random,500,0.5,group,2026,55,0.6898397472523565,500
full,204,0.5,random,500,0.5,group,2026,56,0.6865521285385675,500
full,204,0.5,random,500,0.5,group,2026,57,0.6834529308925255,500
full,204,0.5,random,500,0.5,group,2026,58,0.6801277739785392,500
full,204,0.5,random,500,0.5,group,2026,59,0.6769373335639758,500
full,204,0.5,random,500,0.5,group,2026,60,0.6739866359113449,500
full,204,0.5,random,500,0.5,group,2026,61,0.6711112114026339,500
full,204,0.5,random,500,0.5,group,2026,62,0.6683253935012242,500
full,204,0.5,random,500,0.5,group,2026,63,0.665445540259218,500
full,204,0.5,random,500,0.5,group,2026,64,0.6625768831285229,500
full,204,0.5,random,500,0.5,group,2026,65,0.6594585886930877,500
full,204,0.5,random,500,0.5,group,2026,66,0.6569491930587256,500
full,204,0.5,random,500,0.5,group,2026,67,0.653867352121164,500
full,204,0.5,random,500,0.5,group,2026,68,0.6509928534122118,500
full,204,0.5,random,500,0.5,group,2026,69,0.6483206786828064,500
full,204,0.5,random,500,0.5,group,2026,70,0.6458157013096995,500
full,204,0.5,random,500,0.5,group,2026,71,0.6432310626004075,500
full,204,0.5,random,500,0.5,group,2026,72,0.6404914687705751,500
full,204,0.5,random,500,0.5,group,2026,73,0.6379750532435575,500
full,204,0.5,random,500,0.5,group,2026,74,0.6352586919095986,500
full,204,0.5,random,500,0.5,group,2026,75,0.632812892738033,500
full,204,0.5,random,500,0.5,group,2026,76,0.6301642050692811,500
full,204,0.5,random,500,0.5,group,2026,77,0.6276568049395244,500
full,204,0.5,random,500,0.5,group,2026,78,0.6253865528221849,500
full,204,0.5,random,500,0.5,group,2026,79,0.6228661125896954,500
full,204,0.5,random,500,0.5,group,2026,80,0.6205345858913727,500
full,204,0.5,random,500,0.5,group,2026,81,0.6183591672740417,500
full,204,0.5,random,500,0.5,group,2026,82,0.6158346530067544,500
full,204,0.5,random,500,0.5,group,2026,83,0.6136104089922405,500
full,204,0.5,random,500,0.5,group,2026,84,0.6113711540215351,500
full,204,0.5,random,500,0.5,group,2026,85,0.608895982671986,500
full,204,0.5,random,500,0.5,group,2026,86,0.6067116056754717,500
full,204,0.5,random,500,0.5,group,2026,87,0.6043344769197494,500
full,204,0.5,random,500,0.5,group,2026,88,0.6021487759105896,500
full,204,0.5,random,500,0.5,group,2026,89,0.6000478785234776,500
full,204,0.5,random,500,0.5,group,2026,90,0.5979957544820834,500
full,204,0.5,random,500,0.5,group,2026,91,0.5956163428313775,500
full,204,0.5,random,500,0.5,group,2026,92,0.593634650488801,500
full,204,0.5,random,500,0.5,group,2026,93,0.5916012115235708,500
full,204,0.5,random,500,0.5,group,2026,94,0.5895382182389012,500
full,204,0.5,random,500,0.5,group,2026,95,0.5876224623577309,500
full,204,0.5,random,500,0.5,group,2026,96,0.5856364554487418,500
full,204,0.5,random,500,0.5,group,2026,97,0.5838976757668927,500
full,204,0.5,random,500,0.5,group,2026,98,0.5818888680086113,500
full,204,0.5,random,500,0.5,group,2026,99,0.5799017955215524,500
full,204,0.5,random,500,0.5,group,2026,100,0.577886716944551,500
full,204,0.5,random,500,0.5,group,2026,101,0.5759608090667555,500
full,204,0.5,random,500,0.5,group,2026,102,0.5740713964028,500
full,40,-1.0,adaptive,500,0.5,group,2026,1,0.9702876884870171,500
full,40,-1.0,adaptive,500,0.5,group,2026,2,0.9433042895887058,500
full,40,-1.0,adaptive,500,0.5,group,2026,3,0.9188431621543904,500
full,40,-1.0,adaptive,500,0.5,group,2026,4,0.8967337782450174,500
full,40,-1.0,adaptive,500,0.5,group,2026,5,0.8767286690408592,500
full,40,-1.0,adaptive,500,0.5,group,2026,6,0.8586710543413394,500
full,40,-1.0,adaptive,500,0.5,group,2026,7,0.8421557583113775,500
full,40,-1.0,adaptive,500,0.5,group,2026,8,0.8270470578668878,500
full,40,-1.0,adaptive,500,0.5,group,2026,9,0.8130494627595178,500
full,40,-1.0,adaptive,500,0.5,group,2026,10,0.8002676317320995,500
full,40,-1.0,adaptive,500,0.5,group,2026,11,0.7883418751523675,500
full,40,-1.0,adaptive,500,0.5,group,2026,12,0.7773936099249067,500
full,40,-1.0,adaptive,500,0.5,group,2026,13,0.7673297799499974,500
full,40,-1.0,adaptive,500,0.5,group,2026,14,0.7583532728162161,500
full,40,-1.0,adaptive,500,0.5,group,2026,15,0.7502227308364386,500
full,40,-1.0,adaptive,500,0.5,group,2026,16,0.743017053106906,500
full,40,-1.0,adaptive,500,0.5,group,2026,17,0.7367913999904485,500
full,40,-1.0,adaptive,500,0.5,group,2026,18,0.7315076758594393,500
full,40,-1.0,adaptive,500,0.5,group,2026,19,0.7271313391820116,500
full,40,-1.0,adaptive,500,0.5,group,2026,20,0.7235087696298254,500
full,40,-1.0,adaptive,500,0.5,group,2026,21,0.7205120302156693,500
full,40,-1.0,adaptive,500,0.5,group,2026,22,0.7180913870217089,500
full,40,-1.0,adaptive,500,0.5,group,2026,23,0.7161577665936825,500
full,40,-1.0,adaptive,500,0.5,group,2026,24,0.7145560667781264,500
full,40,-1.0,adaptive,500,0.5,group,2026,25,0.713180365410093,500
full,40,-1.0,adaptive,500,0.5,group,2026,26,0.7119903751555882,500
full,40,-1.0,adaptive,500,0.5,group,2026,27,0.7109499057831158,500
full,40,-1.0,adaptive,500,0.5,group,2026,28,0.7100252949317953,500
full,40,-1.0,adaptive,500,0.5,group,2026,29,0.7091865681320041,500
full,40,-1.0,adaptive,500,0.5,group,2026,30,0.7083879941378596,500
full,40,-1.0,adaptive,500,0.5,group,2026,31,0.707686487468041,500
full,40,-1.0,adaptive,500,0.5,group,2026,32,0.7070510975193534,500
full,40,-1.0,adaptive,500,0.5,group,2026,33,0.7064063439890852,500
full,40,-1.0,adaptive,500,0.5,group,2026,34,0.7058215691930473,500
full,40,-1.0,adaptive,500,0.5,group,2026,35,0.7053012012710118,500
full,40,-1.0,adaptive,500,0.5,group,2026,36,0.7048490393376159,500
full,40,-1.0,adaptive,500,0.5,group,2026,37,0.7044161190800267,500
full,40,-1.0,adaptive,500,0.5,group,2026,38,0.7040371346786197,500
full,40,-1.0,adaptive,500,0.5,group,2026,39,0.7037113334289639,500
full,40,-1.0,adaptive,500,0.5,group,2026,40,0.7034110142076385,500
full,40,-1.0,random,500,0.5,group,2026,1,0.9873932586152767,500
full,40,-1.0,random,500,0.5,group,2026,2,0.9744330545297762,500
full,40,-1.0,random,500,0.5,group,2026,3,0.9621521692820647,500
full,40,-1.0,random,500,0.5,group,2026,4,0.9510844184781597,500
full,40,-1.0,random,500,0.5,group,2026,5,0.9403037864803376,500
full,40,-1.0,random,500,0.5,group,2026,6,0.9292711769259906,500
full,40,-1.0,random,500,0.5,group,2026,7,0.9188521439585717,500
full,40,-1.0,random,500,0.5,group,2026,8,0.9085225762101096,500
full,40,-1.0,random,500,0.5,group,2026,9,0.8987406768244501,500
full,40,-1.0,random,500,0.5,group,2026,10,0.8892774455337507,500
full,40,-1.0,random,500,0.5,group,2026,11,0.8804307920183265,500
full,40,-1.0,random,500,0.5,group,2026,12,0.8715054856934846,500
full,40,-1.0,random,500,0.5,group,2026,13,0.8631101811414784,500
full,40,-1.0,random,500,0.5,group,2026,14,0.8549102862919776,500
full,40,-1.0,random,500,0.5,group,2026,15,0.8467251983462181,500
full,40,-1.0,random,500,0.5,group,2026,16,0.8393542469275351,500
full,40,-1.0,random,500,0.5,group,2026,17,0.832121869300227,500
full,40,-1.0,random,500,0.5,group,2026,18,0.824663749057914,500
full,40,-1.0,random,500,0.5,group,2026,19,0.8174937246561681,500
full,40,-1.0,random,500,0.5,group,2026,20,0.8106701537910452,500
full,40,-1.0,random,500,0.5,group,2026,21,0.8041268432058712,500
full,40,-1.0,random,500,0.5,group,2026,22,0.7982869629794187,500
full,40,-1.0,random,500,0.5,group,2026,23,0.7916070730062902,500
full,40,-1.0,random,500,0.5,group,2026,24,0.785681210587969,500
full,40,-1.0,random,500,0.5,group,2026,25,0.7794300078865404,500
full,40,-1.0,random,500,0.5,group,2026,26,0.7737786136341624,500
full,40,-1.0,random,500,0.5,group,2026,27,0.7678170205526955,500
full,40,-1.0,random,500,0.5,group,2026,28,0.7619395495163187,500
full,40,-1.0,random,500,0.5,group,2026,29,0.7565681360354677,500
full,40,-1.0,random,500,0.5,group,2026,30,0.7509555651876227,500
full,40,-1.0,random,500,0.5,group,2026,31,0.7457308217504678,500
full,40,-1.0,random,500,0.5,group,2026,32,0.7405264496048135,500
full,40,-1.0,random,500,0.5,group,2026,33,0.7355417066163888,500
full,40,-1.0,random,500,0.5,group,2026,34,0.7306241137491393,500
full,40,-1.0,random,500,0.5,group,2026,35,0.7257861173765948,500
full,40,-1.0,random,500,0.5,group,2026,36,0.7209901575762535,500
full,40,-1.0,random,500,0.5,group,2026,37,0.7164297645100024,500
full,40,-1.0,random,500,0.5,group,2026,38,0.7114661863633818,500
full,40,-1.0,random,500,0.5,group,2026,39,0.7067143953389261,500
full,40,-1.0,random,500,0.5,group,2026,40,0.7023402382293764,500
full,40,0.0,adaptive,500,0.5,group,2026,1,0.9708006514498114,500
full,40,0.0,adaptive,500,0.5,group,2026,2,0.9450085722019771,500
full,40,0.0,adaptive,500,0.5,group,2026,3,0.922232389879724,500
full,40,0.0,adaptive,500,0.5,group,2026,4,0.901965820006297,500
full,40,0.0,adaptive,500,0.5,group,2026,5,0.88360282038436,500
full,40,0.0,adaptive,500,0.5,group,2026,6,0.8668978509996843,500
full,40,0.0,adaptive,500,0.5,group,2026,7,0.8516386291959904,500
full,40,0.0,adaptive,500,0.5,group,2026,8,0.8375396392690073,500
full,40,0.0,adaptive,500,0.5,group,2026,9,0.8245404173880069,500
full,40,0.0,adaptive,500,0.5,group,2026,10,0.8124275405642998,500
full,40,0.0,adaptive,500,0.5,group,2026,11,0.8011064538213172,500
full,40,0.0,adaptive,500,0.5,group,2026,12,0.7904776140941592,500
full,40,0.0,adaptive,500,0.5,group,2026,13,0.780671553850658,500
full,40,0.0,adaptive,500,0.5,group,2026,14,0.7716912353212706,500
full,40,0.0,adaptive,500,0.5,group,2026,15,0.7636103394372982,500
full,40,0.0,adaptive,500,0.5,group,2026,16,0.7563278052555773,500
full,40,0.0,adaptive,500,0.5,group,2026,17,0.74991670592027,500
full,40,0.0,adaptive,500,0.5,group,2026,18,0.7446057284014271,500
full,40,0.0,adaptive,500,0.5,group,2026,19,0.7399877540499337,500
full,40,0.0,adaptive,500,0.5,group,2026,20,0.7363011217679735,500
full,40,0.0,adaptive,500,0.5,group,2026,21,0.7333911332243451,500
full,40,0.0,adaptive,500,0.5,group,2026,22,0.7309635913306097,500
full,40,0.0,adaptive,500,0.5,group,2026,23,0.7289466278469708,500
full,40,0.0,adaptive,500,0.5,group,2026,24,0.727367605184079,500
full,40,0.0,adaptive,500,0.5,group,2026,25,0.7259962254185716,500
full,40,0.0,adaptive,500,0.5,group,2026,26,0.7247984204887101,500
full,40,0.0,adaptive,500,0.5,group,2026,27,0.7237637994389484,500
full,40,0.0,adaptive,500,0.5,group,2026,28,0.7228928685830424,500
full,40,0.0,adaptive,500,0.5,group,2026,29,0.7220006585199621,500
full,40,0.0,adaptive,500,0.5,group,2026,30,0.7212610788785855,500
full,40,0.0,adaptive,500,0.5,group,2026,31,0.7206109940560211,500
full,40,0.0,adaptive,500,0.5,group,2026,32,0.7199629927703989,500
full,40,0.0,adaptive,500,0.5,group,2026,33,0.7193979958978841,500
full,40,0.0,adaptive,500,0.5,group,2026,34,0.7188214357545112,500
full,40,0.0,adaptive,500,0.5,group,2026,35,0.7182878139426331,500
full,40,0.0,adaptive,500,0.5,group,2026,36,0.7177860708090645,500
full,40,0.0,adaptive,500,0.5,group,2026,37,0.7173504292405104,500
full,40,0.0,adaptive,500,0.5,group,2026,38,0.716974303175714,500
full,40,0.0,adaptive,500,0.5,group,2026,39,0.7166311437515278,500
full,40,0.0,adaptive,500,0.5,group,2026,40,0.7163940868273642,500
full,40,0.0,random,500,0.5,group,2026,1,0.9884292731078875,500
full,40,0.0,random,500,0.5,group,2026,2,0.9775883848992835,500
full,40,0.0,random,500,0.5,group,2026,3,0.9667214533496946,500
full,40,0.0,random,500,0.5,group,2026,4,0.9565659813179974,500
full,40,0.0,random,500,0.5,group,2026,5,0.9464712117609678,500
full,40,0.0,random,500,0.5,group,2026,6,0.9364272084060087,500
full,40,0.0,random,500,0.5,group,2026,7,0.9265833250769444,500
full,40,0.0,random,500,0.5,group,2026,8,0.9168426968476993,500
full,40,0.0,random,500,0.5,group,2026,9,0.9075908551398304,500
full,40,0.0,random,500,0.5,group,2026,10,0.8993319833873022,500
full,40,0.0,random,500,0.5,group,2026,11,0.8911212134064503,500
full,40,0.0,random,500,0.5,group,2026,12,0.8823332105565194,500
full,40,0.0,random,500,0.5,group,2026,13,0.8745528373979853,500
full,40,0.0,random,500,0.5,group,2026,14,0.8666046562034235,500
full,40,0.0,random,500,0.5,group,2026,15,0.858552406731558,500
full,40,0.0,random,500,0.5,group,2026,16,0.851162726887927,500
full,40,0.0,random,500,0.5,group,2026,17,0.8444440828949116,500
full,40,0.0,random,500,0.5,group,2026,18,0.8373730112075785,500
full,40,0.0,random,500,0.5,group,2026,19,0.8302601525097817,500
full,40,0.0,random,500,0.5,group,2026,20,0.8236184478872645,500
full,40,0.0,random,500,0.5,group,2026,21,0.8169175049901636,500
full,40,0.0,random,500,0.5,group,2026,22,0.8108651548064788,500
full,40,0.0,random,500,0.5,group,2026,23,0.8049666510628459,500
full,40,0.0,random,500,0.5,group,2026,24,0.7987293673905485,500
full,40,0.0,random,500,0.5,group,2026,25,0.7926505449353098,500
full,40,0.0,random,500,0.5,group,2026,26,0.7867631179130794,500
full,40,0.0,random,500,0.5,group,2026,27,0.7808278666841517,500
full,40,0.0,random,500,0.5,group,2026,28,0.7753179674392343,500
full,40,0.0,random,500,0.5,group,2026,29,0.7698429112747944,500
full,40,0.0,random,500,0.5,group,2026,30,0.764749892122772,500
full,40,0.0,random,500,0.5,group,2026,31,0.7595950919593641,500
full,40,0.0,random,500,0.5,group,2026,32,0.7543514334463265,500
full,40,0.0,random,500,0.5,group,2026,33,0.7495379462728375,500
full,40,0.0,random,500,0.5,group,2026,34,0.7443958955805291,500
full,40,0.0,random,500,0.5,group,2026,35,0.7396032049074837,500
full,40,0.0,random,500,0.5,group,2026,36,0.7349906283211787,500
full,40,0.0,random,500,0.5,group,2026,37,0.7302494725736949,500
full,40,0.0,random,500,0.5,group,2026,38,0.726065265002944,500
full,40,0.0,random,500,0.5,group,2026,39,0.7219355965199442,500
full,40,0.0,random,500,0.5,group,2026,40,0.7177742847353205,500
full,40,0.5,adaptive,500,0.5,group,2026,1,0.9717717435500979,500
